timestamp,dist_error_mm,angle_error_deg,est_dist_param_m,gt_center_dist_m,visible_gt_tags
1768375333119057953,3.287751896456026,9.023123666235827,1.8987716692187575,1.940115358628244,2
1768375333293355348,6.991078218245406,9.009761434001158,1.902133699649735,1.9377846567058408,2
1768375333443438884,5.732517514174473,9.099879051666948,1.9004205175812012,1.9387461360282006,2
1768375333618497661,4.869053348304231,8.844972531890049,1.9013909539615044,1.94018354511681,2
1768375333797339253,5.0603269557525365,9.11677115749867,1.8994528866267792,1.9380480927548283,2
1768375334118573178,9.329793489012417,9.178674439364714,1.9031994238697354,1.9367458742743686,2
1768375334443409530,6.095389992732736,9.222385534283966,1.9001075532436893,1.9384414108332622,2
1768375334618289670,7.2265025235369595,9.048386404312716,1.902401696654177,1.9385374897237546,2
1768375335118411748,7.707581861271295,8.739044623903158,1.9047041194190488,1.939847576901749,2
1768375335268534490,6.4610341153052975,8.98964377584594,1.9018411234561916,1.939251908913824,2
1768375335443536920,8.87831398515937,9.181436658850435,1.902694115081597,1.937686025164781,2
1768375335768447441,8.472402863414885,9.595007946387243,1.8995517048479305,1.9362630673170929,2
1768375335943539801,8.517536229048384,9.282096390971505,1.9018870564561763,1.937024116459761,2
1768375336118278782,6.387125945265915,8.757324121824508,1.9032912886847477,1.9397032264658094,2
1768375336269055575,9.557837297028415,9.045584243881969,1.9045790897969277,1.9384884845386643,2
1768375336618602942,6.934447325308124,8.920669876064517,1.9028591969821576,1.939325803675391,2
1768375336943441638,5.530839155700074,9.143289137642435,1.899517218896386,1.938093760839485,2
1768375337118622949,6.532368742624639,9.08026786344789,1.9012651713933824,1.9384427112734208,2
1768375337443616703,8.341100636915844,9.223536297084754,1.902557858403815,1.937879758175778,2
1768375337618277542,6.176284990510039,8.897588118050914,1.9022630210349458,1.9392380790489265,2
1768375337943791248,8.832190882919866,9.120190130751924,1.903614348649744,1.9382608089342446,2
1768375338268984709,6.294625091374018,9.207555835088854,1.900324048635821,1.938085740147153,2
1768375338443800355,6.2906958709940675,9.107890045206354,1.9009165534573702,1.9390592954863808,2
1768375338618273476,6.403758232663037,9.149755325438711,1.9007424861677664,1.9379329159671455,2
1768375338793704165,2.3687413931570145,9.093635996402314,1.8968483171031942,1.9397540150193977,2
1768375338943534262,8.324214708687494,9.118578256486321,1.902830679776448,1.9379726070442065,2
1768375339118319326,9.399246988592846,9.06366709563341,1.904114225022497,1.9387335247450996,2
1768375339268570344,6.950349794762722,9.440724583692386,1.8993107480485212,1.937170700944585,2
1768375339443412787,6.765752785217849,9.083735158936564,1.9015530656475816,1.937593286040031,2
1768375339768876189,8.957553539092888,9.186000068966994,1.9025021461258438,1.9373145680825032,2
1768375339943543859,5.98093266692179,8.905705225159839,1.9030007717890784,1.9409549369088397,2
1768375340118399555,6.640556433071154,9.028479627276951,1.9014090592667159,1.9391386435534541,2
1768375340618459845,7.239018851654677,8.997182041208797,1.9030918034719235,1.9397918892348307,2
1768375340768335786,7.542264455515202,9.280882777388985,1.899916866680817,1.9365486480811163,2
1768375340943440346,6.826030039250641,9.29960264430455,1.900313121496834,1.9380844829142356,2
1768375341118354914,4.052240238579641,9.155820284117553,1.898300622561935,1.9390388072778042,2
1768375341268683019,6.1667728390615295,8.951418987146683,1.9013826733937789,1.9387257217412097,2
1768375341443472988,5.964635170860655,8.679992936867345,1.9038509333895226,1.9406382580977708,2
1768375341943568636,7.283744834016614,9.26638598672149,1.9004112105262039,1.9373696418557511,2
1768375342443433980,7.8546975448872125,9.29534405715767,1.9014680961814039,1.9376055363504403,2
1768375342618727188,7.1373763833748605,8.969979742247023,1.9027450692264298,1.938601070660788,2
1768375342768360030,6.089651642074534,8.908948894271775,1.90202090962583,1.9394964005821909,2
1768375343301568907,8.755982816444963,9.155329875168153,1.903193491792248,1.9383653415980842,2
1768375343443459922,6.927858949730803,8.917442214146975,1.9028095921430204,1.9388023630493083,2
1768375343618327317,7.956351969486075,9.107406028077083,1.9028013551715008,1.9381518298561196,2
1768375343768491650,8.130004005326708,9.084915209036058,1.902562468953144,1.9382414838517832,2
1768375343943620102,8.767090593386095,9.179807022413279,1.9024108652829526,1.9371517961114135,2
1768375344293775242,5.838712028458204,9.149344985858685,1.9004358722579533,1.9386148019554987,2
1768375344443323952,5.115862308429753,9.04997107443619,1.8999472532410484,1.9391048951606915,2
1768375344618490705,6.574990977581852,8.973282257552123,1.9023317794485122,1.939872320791242,2
1768375344769095348,6.5938822903433,9.03963757459177,1.9019447048865656,1.9384982359459122,2
1768375344943832788,7.097537190775327,9.01385670908741,1.90183382412645,1.9382261617659184,2
1768375345118415813,9.264526375413862,9.372081164890112,1.9020129221551407,1.9370412768970426,2
1768375345443560918,4.831980852147977,9.147164252363805,1.8993695204438472,1.9387289547631918,2
1768375345793550705,6.425557088619138,9.103124388360243,1.9008600948686254,1.9386832190232133,2
1768375345943537025,9.120289374852764,9.318400248044393,1.9016926532563574,1.9364338940545691,2
1768375346443449596,5.45158245653421,8.888904180648998,1.9019397243164302,1.9398858008946596,2
1768375346618438301,7.964034677830245,9.109124842757762,1.9024023438622566,1.9377691856205226,2
1768375346793467115,8.752366938148404,9.165021807472714,1.9026192059792597,1.9375338406902631,2
1768375347118373608,7.014489621903097,9.002203351424447,1.9020083826924061,1.9384059309387918,2
1768375347268362810,5.75267666874657,8.89916642991811,1.9019857659512618,1.9396260853550336,2
1768375347618485109,7.16933315634849,8.869170731654755,1.9036518460641347,1.939272663891023,2
1768375347944475822,7.691256286169734,9.175130948848766,1.901589851032895,1.9378248364281268,2
1768375348268674788,6.457523718378599,8.902597235694081,1.9025507052838047,1.938971388446807,2
1768375348443485130,9.500373246543958,9.119706135159662,1.9039329654732997,1.9380795951678715,2
1768375348618471322,6.663927340370801,9.006442089930204,1.9021103179588823,1.9390094345517124,2
1768375348943458973,9.094924356768619,8.720799545898243,1.9064633032195726,1.9390978031016997,2
1768375349268311765,8.018205578321558,9.152071579682563,1.902467088596863,1.9387876150782337,2
1768375349443634862,6.914549441469742,9.024825300286183,1.9019794365610838,1.9381035107702334,2
1768375349618370835,5.794100195490426,8.78201978764611,1.9025869996252893,1.9407503006518703,2
1768375349768953015,7.518312698811203,9.026435065183605,1.9024057373248733,1.938338115250332,2
1768375350118261319,9.421148810575097,8.942524864431931,1.904803036997535,1.9378670084002754,2
1768375350268418352,5.18391461476253,9.31579488392434,1.898819993578745,1.9380954532614192,2
1768375350943556923,7.402481891874535,8.883353181933655,1.903198961453909,1.9388540062799335,2
1768375351118502638,7.845525147914367,9.07643934889638,1.9026842491609426,1.9381596000669894,2
1768375351269173717,5.102628960363287,9.15051784679225,1.8992831128094059,1.939327885320142,2
1768375351443486069,7.972980479171943,9.196009774012762,1.9014862925404938,1.9371633423730648,2
1768375351618294387,6.623017913528484,9.36550813904503,1.899912122471544,1.9375800233978326,2
1768375351943617727,6.082626184403583,8.940731546229195,1.9014843286461907,1.9387617845603256,2
1768375352118361914,6.451501214626232,8.82513609471686,1.9035070464901493,1.939476734097493,2
1768375352443548760,6.4219971686847455,9.055002895087854,1.9014164668911306,1.9393149394355862,2
1768375352618544691,7.778931013785018,9.321166841273932,1.9009041496846673,1.9374021832615722,2
1768375352768623201,8.860441853309808,9.024324309418192,1.904096532024858,1.9376508925316838,2
1768375352943778938,8.721009867888707,9.242171305806787,1.9015028532488443,1.9366787347302583,2
1768375353118367906,5.841133179660618,9.056519956476752,1.901057246182281,1.9391645790616885,2
1768375353268966698,6.769524963792906,9.10707811864316,1.9013403480056128,1.9383942022173315,2
1768375353443590387,8.170526288553415,9.142031867731822,1.902426162161574,1.937705613541106,2
1768375353768963873,4.205365586622101,9.104262033077374,1.899153771877202,1.9391346454312728,2
1768375354118530754,7.92905393822374,8.776285262143011,1.9050077389905973,1.939712900929706,2
1768375354443596049,7.560358601302664,9.380237916164194,1.8999899699553855,1.9364093192374192,2
1768375354618415190,7.471768033796122,9.260227255328553,1.9004586801319292,1.9369639896030526,2
1768375354768545248,3.65282288264579,8.752826038726692,1.9006004296256178,1.940781771205349,2
1768375374894360207,6.927858949730803,8.917442214146975,1.9028095921430204,1.9388023630493083,2
1768375374969879849,7.956351969486075,9.107406028077083,1.9028013551715008,1.9381518298561196,2
1768375375044441411,8.130004005326708,9.084915209036058,1.902562468953144,1.9382414838517832,2
1768375375094354065,8.767090593386095,9.179807022413279,1.9024108652829526,1.9371517961114135,2
1768375375244002800,5.838712028458204,9.149344985858685,1.9004358722579533,1.9386148019554987,2
1768375375294589227,5.115862308429753,9.04997107443619,1.8999472532410484,1.9391048951606915,2
1768375375369608707,6.574990977581852,8.973282257552123,1.9023317794485122,1.939872320791242,2
1768375375444396438,6.5938822903433,9.03963757459177,1.9019447048865656,1.9384982359459122,2
1768375375494438761,7.097537190775327,9.01385670908741,1.90183382412645,1.9382261617659184,2
1768375375568958570,9.264526375413862,9.372081164890112,1.9020129221551407,1.9370412768970426,2
1768375375694447625,4.831980852147977,9.147164252363805,1.8993695204438472,1.9387289547631918,2
1768375375843942832,6.425557088619138,9.103124388360243,1.9008600948686254,1.9386832190232133,2
1768375375894673873,9.120289374852764,9.318400248044393,1.9016926532563574,1.9364338940545691,2
1768375376093923112,5.45158245653421,8.888904180648998,1.9019397243164302,1.9398858008946596,2
1768375376169080700,7.964034677830245,9.109124842757762,1.9024023438622566,1.9377691856205226,2
1768375376244138717,8.752366938148404,9.165021807472714,1.9026192059792597,1.9375338406902631,2
1768375376369550571,7.014489621903097,9.002203351424447,1.9020083826924061,1.9384059309387918,2
1768375376444201140,5.75267666874657,8.89916642991811,1.9019857659512618,1.9396260853550336,2
1768375376569647700,7.16933315634849,8.869170731654755,1.9036518460641347,1.939272663891023,2
1768375376694381211,7.691256286169734,9.175130948848766,1.901589851032895,1.9378248364281268,2
1768375376844408046,6.457523718378599,8.902597235694081,1.9025507052838047,1.938971388446807,2
1768375376894328324,9.500373246543958,9.119706135159662,1.9039329654732997,1.9380795951678715,2
1768375376969459652,6.663927340370801,9.006442089930204,1.9021103179588823,1.9390094345517124,2
1768375377093939128,9.094924356768619,8.720799545898243,1.9064633032195726,1.9390978031016997,2
1768375377244262490,8.018205578321558,9.152071579682563,1.902467088596863,1.9387876150782337,2
1768375377294080901,6.914549441469742,9.024825300286183,1.9019794365610838,1.9381035107702334,2
1768375377369188442,5.794100195490426,8.78201978764611,1.9025869996252893,1.9407503006518703,2
1768375377443896023,7.518312698811203,9.026435065183605,1.9024057373248733,1.938338115250332,2
1768375377569123346,9.421148810575097,8.942524864431931,1.904803036997535,1.9378670084002754,2
1768375377644273271,5.18391461476253,9.31579488392434,1.898819993578745,1.9380954532614192,2
1768375377893974824,7.402481891874535,8.883353181933655,1.903198961453909,1.9388540062799335,2
1768375377969298916,7.845525147914367,9.07643934889638,1.9026842491609426,1.9381596000669894,2
1768375378044020126,5.102628960363287,9.15051784679225,1.8992831128094059,1.939327885320142,2
1768375378093930010,7.972980479171943,9.196009774012762,1.9014862925404938,1.9371633423730648,2
1768375378169590109,6.623017913528484,9.36550813904503,1.899912122471544,1.9375800233978326,2
1768375378294681415,6.082626184403583,8.940731546229195,1.9014843286461907,1.9387617845603256,2
1768375378369690933,6.451501214626232,8.82513609471686,1.9035070464901493,1.939476734097493,2
1768375378494327123,6.4219971686847455,9.055002895087854,1.9014164668911306,1.9393149394355862,2
1768375378569129233,7.778931013785018,9.321166841273932,1.9009041496846673,1.9374021832615722,2
1768375378644460597,8.860441853309808,9.024324309418192,1.904096532024858,1.9376508925316838,2
1768375378694226005,8.721009867888707,9.242171305806787,1.9015028532488443,1.9366787347302583,2
1768375378769237660,5.841133179660618,9.056519956476752,1.901057246182281,1.9391645790616885,2
1768375378844177585,6.769524963792906,9.10707811864316,1.9013403480056128,1.9383942022173315,2
1768375378893956200,8.170526288553415,9.142031867731822,1.902426162161574,1.937705613541106,2
1768375379044480652,4.205365586622101,9.104262033077374,1.899153771877202,1.9391346454312728,2
1768375379169274515,7.92905393822374,8.776285262143011,1.9050077389905973,1.939712900929706,2
1768375379293997479,7.560358601302664,9.380237916164194,1.8999899699553855,1.9364093192374192,2
1768375379369223533,7.471768033796122,9.260227255328553,1.9004586801319292,1.9369639896030526,2
1768375379444385349,3.65282288264579,8.752826038726692,1.9006004296256178,1.940781771205349,2
1768375379569256298,6.495032423233571,8.916502781166308,1.902143058850565,1.9396609448977018,2
1768375379694431015,4.216811559382805,9.162539040830948,1.898130587621676,1.9379540977672827,2
1768375379769230565,5.389448509866002,9.20471103737136,1.8992902031384808,1.9383048608303495,2
1768375379894350670,7.52725403170551,9.054415666543909,1.9022477489725824,1.938384160548569,2
1768375379969595260,6.425637011746588,8.845808654573016,1.9027161101166183,1.9391331354441677,2
1768375380044338842,6.872223013682843,9.27204665799223,1.9006988503894355,1.9379087394384524,2
1768375380094487916,6.770637620337583,8.8926899295721,1.9029289982632271,1.9394648140780344,2
1768375380169233424,8.189009003612746,9.167770807715083,1.9023458021815622,1.9373435143853837,2
1768375380244216818,8.663260782581617,9.093816709895895,1.9033781554334632,1.9378999954055316,2
1768375380294132291,4.843158548357263,9.282038988224173,1.8980222140797025,1.9380046933660935,2
1768375380369276957,7.958793228412642,9.148708460548953,1.9022344619410303,1.9378663312964548,2
1768375380569717429,8.503983368106427,9.120541441525184,1.9029968695286386,1.9377235089248614,2
1768375380644513320,8.27955164393046,9.42222221080624,1.9007737601903314,1.9365416476373634,2
1768375380694201414,6.800837234053558,9.088601500962442,1.901526483521342,1.9386273269594487,2
1768375380769644434,6.026598476161604,8.860986892979136,1.9021563121116116,1.9393613545156763,2
1768375380843854872,8.544859985904152,8.972145005436948,1.9040782456672194,1.9380359956192912,2
1768375380893955435,7.795526772405914,9.259112993284782,1.9009575879106955,1.9379986024473326,2
1768375380969175205,7.512982454838113,9.04215123489928,1.9027862509499867,1.9385208065179653,2
1768375381044069706,7.624918579855144,9.093262919157485,1.9023481548291508,1.9377164981411694,2
1768375381244775189,5.849308042861434,8.962157544440839,1.9017422921185685,1.9388469174623983,2
1768375381294258550,8.60520466043413,9.121376231369334,1.90268550906435,1.9372021837772453,2
1768375381369159755,6.820020651202796,9.165049684674802,1.9011291425182792,1.9378546607673237,2
1768375381444705519,6.624200346168729,8.858630048384336,1.903439698862435,1.9400760290639092,2
1768375381494279322,7.505147647493882,9.313955446422915,1.9009446090768702,1.937564140601516,2
1768375381569103126,5.517374360499039,9.001101777392563,1.9006832356229402,1.938972776429475,2
1768375381769220542,5.158046497953928,8.89533373892315,1.9012386331991673,1.9396104489513388,2
1768375381894241752,3.6645607689329562,8.738418015964694,1.9012431518995467,1.9406290641332486,2
1768375382044535270,6.41951185611167,9.131891979790145,1.9008588957880823,1.938447834926465,2
1768375382094037299,7.095682992699137,9.165717346042996,1.9009618633902887,1.9377886333337935,2
1768375382169599011,7.318161277261037,9.170310546173901,1.9011956245362154,1.9377610736793904,2
1768375382244985079,4.988037324676231,8.865260699964697,1.9011221070770947,1.939886845335758,2
1768375382294065363,5.44733562069899,9.08375809627507,1.9001148047606586,1.938847919299791,2
1768375382494046747,4.704783797348178,9.238667345743437,1.8990238441336755,1.939121971145082,2
1768375382569260455,6.905528363448488,9.059541415239174,1.901409925594809,1.9385767054881238,2
1768375382644825321,7.337534359930453,9.13670167836174,1.9018352068212299,1.9389372234968525,2
1768375382694094310,6.142280242133813,9.14197325719655,1.9002546959172175,1.938469396949606,2
1768375382769212096,7.333084328228434,8.844170344339853,1.9039261257075273,1.939364911919544,2
1768375382894004223,6.24610596836761,8.900789315398898,1.9023923383063917,1.9391731805730055,2
1768375382969332159,5.972768772591008,8.85138714017259,1.9022904264004108,1.9397803253032182,2
1768375383044640400,7.356437157920892,9.004318455761059,1.9026101470227328,1.937971888754103,2
1768375383094259715,8.063340389635743,9.099934827064654,1.9026026483929699,1.9385860949366929,2
1768375383169379396,3.0557254922307653,9.159310307012108,1.8978071070314262,1.9395569375659518,2
1768375383245743502,6.056308726296145,9.03557493642297,1.9014271166130696,1.9392232171937052,2
1768375383294248587,4.722138313369761,9.246420934684965,1.89803363345349,1.9383995317497031,2
1768375383569122938,5.203791420995696,8.945698233996008,1.9011286059599621,1.9394148322738622,2
1768375383694071278,6.671814417489541,9.107597686931296,1.9011147360533107,1.9384304782853303,2
1768375383769191116,8.381900167745648,8.978677168470771,1.903845408232051,1.9384628894859155,2
1768375383846201969,4.365757200334164,9.027811534947011,1.899652042642792,1.940570109009387,2
1768375383894381005,6.639708072431638,8.94501661804176,1.9029757371534894,1.9396234976751603,2
1768375383969696344,8.364194545513515,9.013041704975663,1.9037529920631402,1.939049413783076,2
1768375384094480492,4.574441624597192,9.065758457311114,1.8995019298208429,1.938479526598697,2
1768375384169575570,7.642804706624817,9.389358078427104,1.9002166001034733,1.9375543547817762,2
1768375384294326232,3.422170081917919,8.992507621059268,1.8991659058718766,1.940267408476577,2
1768375384369155088,6.293604767604544,9.177478360910143,1.9005570754146413,1.9391307695807156,2
1768375384445684687,8.632827824005762,9.001991790307397,1.90348502031233,1.9383371185979623,2
1768375384493999097,5.834975169656698,8.79517225512084,1.9027347451922945,1.940245320645875,2
1768375384569684774,5.051231311217208,9.10717272750986,1.899456049358537,1.938045752494998,2
1768375384645949731,7.817435684307039,9.054078177094791,1.902474244899874,1.9378272312531062,2
1768375384694141032,7.4057602974051395,9.201561712385024,1.9012078813676538,1.9378711449827568,2
1768375384845141987,4.008895276667035,9.252944513021259,1.8977848564333502,1.9388625348481194,2
1768375384894388930,8.283746658856783,9.086827288633916,1.9033289737111112,1.937810703557623,2
1768375384969527451,7.180145396540327,9.004808255146427,1.9024971131784636,1.9384042142996374,2
1768375385046164972,6.330623050153861,8.790738785203892,1.9033729679028994,1.9401490488476985,2
1768375385094509257,8.819106702695256,9.284519849240276,1.9015767765281877,1.9365363818659427,2
1768375385169181293,7.130968823228612,8.994751223505382,1.9023846458748646,1.938860650839923,2
1768375385246490187,6.7556641764277,9.455182174093347,1.8985954919625956,1.936623297183452,2
1768375385369127445,8.283795310484399,9.11653170066869,1.9029212886065168,1.9371794985607393,2
1768375385446269703,8.786385522945306,9.040478290895999,1.9032230120219211,1.9378310304737967,2
1768375385494065477,8.500239130790899,9.314977612641933,1.9012053172744472,1.9368893835192116,2
1768375385569580769,4.072248555198943,8.855509702944403,1.9011484237637755,1.939969820679882,2
1768375385646143609,5.581571837012023,9.071406424253647,1.9011744600042746,1.9388551706280825,2
1768376213245749351,6.294625091374018,9.207555835088854,1.900324048635821,1.938085740147153,2
1768376213294799077,6.2906958709940675,9.107890045206354,1.9009165534573702,1.9390592954863808,2
1768376213370139578,6.403758232663037,9.149755325438711,1.9007424861677664,1.9379329159671455,2
1768376213419647227,2.3687413931570145,9.093635996402314,1.8968483171031942,1.9397540150193977,2
1768376213501953312,8.324214708687494,9.118578256486321,1.902830679776448,1.9379726070442065,2
1768376213570100982,9.399246988592846,9.06366709563341,1.904114225022497,1.9387335247450996,2
1768376213619984700,6.950349794762722,9.440724583692386,1.8993107480485212,1.937170700944585,2
1768376213703189964,6.765752785217849,9.083735158936564,1.9015530656475816,1.937593286040031,2
1768376213819714917,8.957553539092888,9.186000068966994,1.9025021461258438,1.9373145680825032,2
1768376213901937091,5.98093266692179,8.905705225159839,1.9030007717890784,1.9409549369088397,2
1768376213970242952,6.640556433071154,9.028479627276951,1.9014090592667159,1.9391386435534541,2
1768376214170710378,7.239018851654677,8.997182041208797,1.9030918034719235,1.9397918892348307,2
1768376214219826802,7.542264455515202,9.280882777388985,1.899916866680817,1.9365486480811163,2
1768376214302700349,6.826030039250641,9.29960264430455,1.900313121496834,1.9380844829142356,2
1768376214370305045,4.052240238579641,9.155820284117553,1.898300622561935,1.9390388072778042,2
1768376214419743618,6.1667728390615295,8.951418987146683,1.9013826733937789,1.9387257217412097,2
1768376214502217567,5.964635170860655,8.679992936867345,1.9038509333895226,1.9406382580977708,2
1768376214702089280,7.283744834016614,9.26638598672149,1.9004112105262039,1.9373696418557511,2
1768376214895062868,7.8546975448872125,9.29534405715767,1.9014680961814039,1.9376055363504403,2
1768376214970614667,7.1373763833748605,8.969979742247023,1.9027450692264298,1.938601070660788,2
1768376215019695876,6.089651642074534,8.908948894271775,1.90202090962583,1.9394964005821909,2
1768376215220186844,8.755982816444963,9.155329875168153,1.903193491792248,1.9383653415980842,2
1768376215303210020,6.927858949730803,8.917442214146975,1.9028095921430204,1.9388023630493083,2
1768376215370278566,7.956351969486075,9.107406028077083,1.9028013551715008,1.9381518298561196,2
1768376215419899056,8.130004005326708,9.084915209036058,1.902562468953144,1.9382414838517832,2
1768376215502348332,8.767090593386095,9.179807022413279,1.9024108652829526,1.9371517961114135,2
1768376215619647751,5.838712028458204,9.149344985858685,1.9004358722579533,1.9386148019554987,2
1768376215703381074,5.115862308429753,9.04997107443619,1.8999472532410484,1.9391048951606915,2
1768376215770371115,6.574990977581852,8.973282257552123,1.9023317794485122,1.939872320791242,2
1768376215819746791,6.5938822903433,9.03963757459177,1.9019447048865656,1.9384982359459122,2
